num of runs,input 1,input 2,Objective
30,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
30,0.98,1.72,"[2.6803999999999997, -0.9016]"
30,0.46,0.83,"[1.0415999999999999, 0.9088999999999998]"
30,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
30,2.53,1.86,"[8.2609, -2.5103999999999997]"
30,0.56,1.08,"[1.3936000000000002, 0.28639999999999977]"
30,1.23,1.98,"[3.4928999999999997, -1.2296]"
30,4.55,1.89,"[22.592499999999998, -4.5379]"
30,1.64,1.76,"[4.449599999999999, -1.5823999999999998]"
30,0.12,-1.41,"[-1.3956, 11.508100000000002]"
30,-0.02,-2.34,"[-2.3396, 18.8556]"
30,4.62,1.81,"[23.1544, -4.5839]"
30,3.6,1.84,"[14.8, -3.5744000000000002]"
30,2.35,1.82,"[7.342500000000001, -2.3176]"
30,1.59,1.73,"[4.258100000000001, -1.5171000000000001]"
30,5.68,2.12,"[34.3824, -5.6655999999999995]"
30,4.18,1.94,"[19.412399999999998, -4.1764]"
30,0.16,0.02,"[0.0456, 3.7603999999999997]"
30,1.27,1.62,"[3.2329, -1.1256000000000002]"
30,0.08,-1.46,"[-1.4536, 11.8916]"
30,0.14,0.76,"[0.7796, 1.3976000000000002]"
30,4.68,2.06,"[23.962399999999995, -4.6764]"
30,3.3,1.81,"[12.7, -3.2639]"
30,0.06,-0.54,"[-0.5364, 6.3916]"
30,0.01,-2.29,"[-2.2899, 18.394099999999998]"
30,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
30,3.36,1.88,"[13.169599999999999, -3.3455999999999997]"
30,0.16,0.86,"[0.8855999999999999, 1.1396000000000004]"
30,0.18,-1.04,"[-1.0076, 9.0616]"
30,1.05,1.62,"[2.7225, -0.9056000000000002]"
30,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
30,0.28,1.54,"[1.6184, -0.06840000000000007]"
30,3.2,1.85,"[12.090000000000002, -3.1775]"
30,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
30,5.72,1.92,"[34.6384, -5.7136]"
30,4.12,1.9,"[18.874399999999998, -4.11]"
30,0.42,1.31,"[1.4864, 0.05609999999999993]"
30,0.24,-0.64,"[-0.5824, 6.7296000000000005]"
30,4.56,1.98,"[22.7736, -4.5596]"
30,3.36,1.87,"[13.159599999999998, -3.3430999999999997]"
30,4.16,1.96,"[19.265600000000003, -4.1584]"
30,3.22,1.97,"[12.338400000000002, -3.2191]"
30,2.28,2.03,"[7.228399999999999, -2.2790999999999997]"
30,5.68,2.12,"[34.3824, -5.6655999999999995]"
30,3.22,1.9,"[12.268400000000002, -3.21]"
30,1.56,1.95,"[4.3836, -1.5575]"
30,4.18,1.86,"[19.332399999999996, -4.1604]"
30,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
31,-0.53,-6.28,"[-5.9991, 69.08840000000002]"
31,9.54,2.24,"[93.25159999999998, -9.482399999999998]"
31,7.5,2.23,"[58.48, -7.4471]"
31,0.01,-4.64,"[-4.6399, 44.0796]"
31,-0.07,-5.42,"[-5.4151, 55.1264]"
31,-0.02,-3.6,"[-3.5996, 31.379999999999995]"
31,6.32,2.08,"[42.022400000000005, -6.3136]"
31,7.28,1.84,"[54.83840000000001, -7.2544]"
31,-0.22,-5.13,"[-5.0816, 51.0569]"
31,5.96,2.24,"[37.7616, -5.9024]"
31,5.32,2.08,"[30.382400000000004, -5.3136]"
31,-0.05,-3.27,"[-3.2675, 27.822899999999997]"
31,5.06,2.06,"[27.663599999999995, -5.0564]"
31,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
31,5.58,2.09,"[33.2264, -5.5719]"
31,0.24,-2.62,"[-2.5624000000000002, 21.104400000000002]"
31,3.89,1.99,"[17.1221, -3.8899]"
31,-0.03,-3.42,"[-3.4191, 29.4064]"
31,2.86,1.86,"[10.039599999999998, -2.8404]"
31,1.94,1.71,"[5.473599999999999, -1.8558999999999999]"
31,0.3,-0.1,"[-0.010000000000000009, 4.11]"
31,0.19,-0.5,"[-0.4639, 6.06]"
31,-0.08,-1.74,"[-1.7336, 14.067600000000002]"
31,0.12,-2.17,"[-2.1555999999999997, 17.2689]"
31,0.04,0.17,"[0.1716, 3.3089000000000004]"
31,-0.08,-2.4,"[-2.3935999999999997, 19.44]"
31,0.04,-1.51,"[-1.5084, 12.2801]"
31,0.12,0.62,"[0.6344, 1.7843999999999998]"
31,3.62,1.94,"[15.0444, -3.6164]"
31,4.42,1.92,"[21.456400000000002, -4.4136]"
31,0.14,-1.23,"[-1.2104, 10.2929]"
31,0.19,-0.93,"[-0.8939, 8.394900000000002]"
31,4.9,1.69,"[25.700000000000006, -4.8039000000000005]"
31,0.24,-0.66,"[-0.6024, 6.8356]"
31,0.11,-2.0,"[-1.9879, 15.89]"
31,4.28,2.07,"[20.3884, -4.2751]"
31,2.29,1.8,"[7.0441, -2.25]"
31,4.94,1.82,"[26.223600000000005, -4.9076]"
31,0.12,-2.76,"[-2.7455999999999996, 22.537599999999998]"
31,2.6,1.8,"[8.56, -2.56]"
31,0.03,-3.35,"[-3.3491, 28.592499999999994]"
31,0.72,1.35,"[1.8684, -0.2975000000000001]"
31,-0.12,-1.8,"[-1.7856, 14.559999999999999]"
31,-0.02,-2.88,"[-2.8796, 23.8344]"
31,4.08,1.99,"[18.6364, -4.0799]"
31,3.45,2.02,"[13.922500000000001, -3.4496]"
31,4.72,1.81,"[24.088399999999996, -4.6838999999999995]"
31,0.14,-1.96,"[-1.9404, 15.541599999999999]"
31,-0.03,-2.76,"[-2.7590999999999997, 22.6876]"
31,0.14,-1.04,"[-1.0204, 9.1016]"
31,0.16,-1.32,"[-1.2944, 10.862400000000001]"
31,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
31,0.98,1.72,"[2.6803999999999997, -0.9016]"
31,0.46,0.83,"[1.0415999999999999, 0.9088999999999998]"
31,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
31,2.53,1.86,"[8.2609, -2.5103999999999997]"
31,0.56,1.08,"[1.3936000000000002, 0.28639999999999977]"
31,1.23,1.98,"[3.4928999999999997, -1.2296]"
31,4.55,1.89,"[22.592499999999998, -4.5379]"
31,1.64,1.76,"[4.449599999999999, -1.5823999999999998]"
31,0.12,-1.41,"[-1.3956, 11.508100000000002]"
31,-0.02,-2.34,"[-2.3396, 18.8556]"
31,4.62,1.81,"[23.1544, -4.5839]"
31,3.6,1.84,"[14.8, -3.5744000000000002]"
31,2.35,1.82,"[7.342500000000001, -2.3176]"
31,1.59,1.73,"[4.258100000000001, -1.5171000000000001]"
31,5.68,2.12,"[34.3824, -5.6655999999999995]"
31,4.18,1.94,"[19.412399999999998, -4.1764]"
31,0.16,0.02,"[0.0456, 3.7603999999999997]"
31,1.27,1.62,"[3.2329, -1.1256000000000002]"
31,0.08,-1.46,"[-1.4536, 11.8916]"
31,0.14,0.76,"[0.7796, 1.3976000000000002]"
31,4.68,2.06,"[23.962399999999995, -4.6764]"
31,0.06,-0.54,"[-0.5364, 6.3916]"
31,0.01,-2.29,"[-2.2899, 18.394099999999998]"
31,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
31,3.36,1.88,"[13.169599999999999, -3.3455999999999997]"
31,0.16,0.86,"[0.8855999999999999, 1.1396000000000004]"
31,0.18,-1.04,"[-1.0076, 9.0616]"
31,1.05,1.62,"[2.7225, -0.9056000000000002]"
31,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
31,0.28,1.54,"[1.6184, -0.06840000000000007]"
31,3.2,1.85,"[12.090000000000002, -3.1775]"
31,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
31,5.72,1.92,"[34.6384, -5.7136]"
31,4.12,1.9,"[18.874399999999998, -4.11]"
31,0.42,1.31,"[1.4864, 0.05609999999999993]"
31,0.24,-0.64,"[-0.5824, 6.7296000000000005]"
31,4.56,1.98,"[22.7736, -4.5596]"
31,3.36,1.87,"[13.159599999999998, -3.3430999999999997]"
31,4.16,1.96,"[19.265600000000003, -4.1584]"
31,3.22,1.97,"[12.338400000000002, -3.2191]"
31,2.28,2.03,"[7.228399999999999, -2.2790999999999997]"
31,5.68,2.12,"[34.3824, -5.6655999999999995]"
31,3.22,1.9,"[12.268400000000002, -3.21]"
31,1.56,1.95,"[4.3836, -1.5575]"
31,4.18,1.86,"[19.332399999999996, -4.1604]"
31,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
31,3.28,1.94,"[12.698399999999998, -3.2763999999999998]"
31,0.44,1.07,"[1.2636, 0.4248999999999999]"
32,-0.53,-6.28,"[-5.9991, 69.08840000000002]"
32,9.54,2.24,"[93.25159999999998, -9.482399999999998]"
32,7.5,2.23,"[58.48, -7.4471]"
32,0.01,-4.64,"[-4.6399, 44.0796]"
32,-0.07,-5.42,"[-5.4151, 55.1264]"
32,-0.02,-3.6,"[-3.5996, 31.379999999999995]"
32,6.32,2.08,"[42.022400000000005, -6.3136]"
32,7.28,1.84,"[54.83840000000001, -7.2544]"
32,-0.22,-5.13,"[-5.0816, 51.0569]"
32,5.96,2.24,"[37.7616, -5.9024]"
32,5.32,2.08,"[30.382400000000004, -5.3136]"
32,-0.05,-3.27,"[-3.2675, 27.822899999999997]"
32,5.06,2.06,"[27.663599999999995, -5.0564]"
32,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
32,5.58,2.09,"[33.2264, -5.5719]"
32,0.24,-2.62,"[-2.5624000000000002, 21.104400000000002]"
32,3.89,1.99,"[17.1221, -3.8899]"
32,-0.03,-3.42,"[-3.4191, 29.4064]"
32,2.86,1.86,"[10.039599999999998, -2.8404]"
32,5.72,1.92,"[34.6384, -5.7136]"
32,1.94,1.71,"[5.473599999999999, -1.8558999999999999]"
32,0.3,-0.1,"[-0.010000000000000009, 4.11]"
32,0.19,-0.5,"[-0.4639, 6.06]"
32,-0.08,-1.74,"[-1.7336, 14.067600000000002]"
32,0.04,0.17,"[0.1716, 3.3089000000000004]"
32,-0.08,-2.4,"[-2.3935999999999997, 19.44]"
32,0.04,-1.51,"[-1.5084, 12.2801]"
32,0.12,0.62,"[0.6344, 1.7843999999999998]"
32,3.62,1.94,"[15.0444, -3.6164]"
32,4.42,1.92,"[21.456400000000002, -4.4136]"
32,0.14,-1.23,"[-1.2104, 10.2929]"
32,0.19,-0.93,"[-0.8939, 8.394900000000002]"
32,4.9,1.69,"[25.700000000000006, -4.8039000000000005]"
32,0.24,-0.66,"[-0.6024, 6.8356]"
32,0.11,-2.0,"[-1.9879, 15.89]"
32,4.28,2.07,"[20.3884, -4.2751]"
32,2.29,1.8,"[7.0441, -2.25]"
32,4.94,1.82,"[26.223600000000005, -4.9076]"
32,0.12,-2.76,"[-2.7455999999999996, 22.537599999999998]"
32,2.6,1.8,"[8.56, -2.56]"
32,0.03,-3.35,"[-3.3491, 28.592499999999994]"
32,0.72,1.35,"[1.8684, -0.2975000000000001]"
32,-0.12,-1.8,"[-1.7856, 14.559999999999999]"
32,-0.02,-2.88,"[-2.8796, 23.8344]"
32,4.08,1.99,"[18.6364, -4.0799]"
32,3.45,2.02,"[13.922500000000001, -3.4496]"
32,4.72,1.81,"[24.088399999999996, -4.6838999999999995]"
32,0.14,-1.96,"[-1.9404, 15.541599999999999]"
32,-0.03,-2.76,"[-2.7590999999999997, 22.6876]"
32,0.14,-1.04,"[-1.0204, 9.1016]"
32,0.16,-1.32,"[-1.2944, 10.862400000000001]"
32,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
32,0.98,1.72,"[2.6803999999999997, -0.9016]"
32,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
32,2.53,1.86,"[8.2609, -2.5103999999999997]"
32,1.23,1.98,"[3.4928999999999997, -1.2296]"
32,4.55,1.89,"[22.592499999999998, -4.5379]"
32,1.64,1.76,"[4.449599999999999, -1.5823999999999998]"
32,0.12,-1.41,"[-1.3956, 11.508100000000002]"
32,-0.02,-2.34,"[-2.3396, 18.8556]"
32,4.62,1.81,"[23.1544, -4.5839]"
32,3.6,1.84,"[14.8, -3.5744000000000002]"
32,2.35,1.82,"[7.342500000000001, -2.3176]"
32,1.59,1.73,"[4.258100000000001, -1.5171000000000001]"
32,0.46,0.83,"[1.0415999999999999, 0.9088999999999998]"
32,5.68,2.12,"[34.3824, -5.6655999999999995]"
32,4.18,1.94,"[19.412399999999998, -4.1764]"
32,0.16,0.02,"[0.0456, 3.7603999999999997]"
32,1.27,1.62,"[3.2329, -1.1256000000000002]"
32,0.44,1.07,"[1.2636, 0.4248999999999999]"
32,0.08,-1.46,"[-1.4536, 11.8916]"
32,0.14,0.76,"[0.7796, 1.3976000000000002]"
32,4.68,2.06,"[23.962399999999995, -4.6764]"
32,3.28,1.94,"[12.698399999999998, -3.2763999999999998]"
32,0.06,-0.54,"[-0.5364, 6.3916]"
32,0.01,-2.29,"[-2.2899, 18.394099999999998]"
32,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
32,3.36,1.88,"[13.169599999999999, -3.3455999999999997]"
32,0.16,0.86,"[0.8855999999999999, 1.1396000000000004]"
32,1.05,1.62,"[2.7225, -0.9056000000000002]"
32,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
32,0.28,1.54,"[1.6184, -0.06840000000000007]"
32,3.2,1.85,"[12.090000000000002, -3.1775]"
32,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
32,4.12,1.9,"[18.874399999999998, -4.11]"
32,0.56,1.08,"[1.3936000000000002, 0.28639999999999977]"
32,0.42,1.31,"[1.4864, 0.05609999999999993]"
32,0.24,-0.64,"[-0.5824, 6.7296000000000005]"
32,4.56,1.98,"[22.7736, -4.5596]"
32,3.36,1.87,"[13.159599999999998, -3.3430999999999997]"
32,4.16,1.96,"[19.265600000000003, -4.1584]"
32,3.22,1.97,"[12.338400000000002, -3.2191]"
32,2.28,2.03,"[7.228399999999999, -2.2790999999999997]"
32,5.68,2.12,"[34.3824, -5.6655999999999995]"
32,3.22,1.9,"[12.268400000000002, -3.21]"
32,1.56,1.95,"[4.3836, -1.5575]"
32,4.18,1.86,"[19.332399999999996, -4.1604]"
32,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
32,0.15,0.81,"[0.8325, 1.2661]"
32,4.54,1.78,"[22.3916, -4.4916]"
33,-0.53,-6.28,"[-5.9991, 69.08840000000002]"
33,9.54,2.24,"[93.25159999999998, -9.482399999999998]"
33,7.5,2.23,"[58.48, -7.4471]"
33,0.01,-4.64,"[-4.6399, 44.0796]"
33,-0.07,-5.42,"[-5.4151, 55.1264]"
33,-0.02,-3.6,"[-3.5996, 31.379999999999995]"
33,6.32,2.08,"[42.022400000000005, -6.3136]"
33,7.28,1.84,"[54.83840000000001, -7.2544]"
33,-0.22,-5.13,"[-5.0816, 51.0569]"
33,5.96,2.24,"[37.7616, -5.9024]"
33,5.32,2.08,"[30.382400000000004, -5.3136]"
33,-0.05,-3.27,"[-3.2675, 27.822899999999997]"
33,5.06,2.06,"[27.663599999999995, -5.0564]"
33,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
33,5.58,2.09,"[33.2264, -5.5719]"
33,0.24,-2.62,"[-2.5624000000000002, 21.104400000000002]"
33,3.89,1.99,"[17.1221, -3.8899]"
33,-0.03,-3.42,"[-3.4191, 29.4064]"
33,2.86,1.86,"[10.039599999999998, -2.8404]"
33,5.72,1.92,"[34.6384, -5.7136]"
33,0.11,-2.0,"[-1.9879, 15.89]"
33,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
33,1.94,1.71,"[5.473599999999999, -1.8558999999999999]"
33,0.3,-0.1,"[-0.010000000000000009, 4.11]"
33,0.19,-0.5,"[-0.4639, 6.06]"
33,0.04,0.17,"[0.1716, 3.3089000000000004]"
33,-0.08,-2.4,"[-2.3935999999999997, 19.44]"
33,0.04,-1.51,"[-1.5084, 12.2801]"
33,0.12,0.62,"[0.6344, 1.7843999999999998]"
33,3.62,1.94,"[15.0444, -3.6164]"
33,0.14,-1.04,"[-1.0204, 9.1016]"
33,0.14,-1.23,"[-1.2104, 10.2929]"
33,0.19,-0.93,"[-0.8939, 8.394900000000002]"
33,4.9,1.69,"[25.700000000000006, -4.8039000000000005]"
33,0.24,-0.66,"[-0.6024, 6.8356]"
33,4.28,2.07,"[20.3884, -4.2751]"
33,2.29,1.8,"[7.0441, -2.25]"
33,4.94,1.82,"[26.223600000000005, -4.9076]"
33,4.42,1.92,"[21.456400000000002, -4.4136]"
33,0.12,-2.76,"[-2.7455999999999996, 22.537599999999998]"
33,2.6,1.8,"[8.56, -2.56]"
33,0.03,-3.35,"[-3.3491, 28.592499999999994]"
33,0.72,1.35,"[1.8684, -0.2975000000000001]"
33,-0.12,-1.8,"[-1.7856, 14.559999999999999]"
33,-0.02,-2.88,"[-2.8796, 23.8344]"
33,4.08,1.99,"[18.6364, -4.0799]"
33,3.45,2.02,"[13.922500000000001, -3.4496]"
33,4.72,1.81,"[24.088399999999996, -4.6838999999999995]"
33,0.14,-1.96,"[-1.9404, 15.541599999999999]"
33,-0.03,-2.76,"[-2.7590999999999997, 22.6876]"
33,0.16,-1.32,"[-1.2944, 10.862400000000001]"
33,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
33,0.98,1.72,"[2.6803999999999997, -0.9016]"
33,2.53,1.86,"[8.2609, -2.5103999999999997]"
33,1.23,1.98,"[3.4928999999999997, -1.2296]"
33,1.64,1.76,"[4.449599999999999, -1.5823999999999998]"
33,0.12,-1.41,"[-1.3956, 11.508100000000002]"
33,-0.02,-2.34,"[-2.3396, 18.8556]"
33,4.62,1.81,"[23.1544, -4.5839]"
33,3.6,1.84,"[14.8, -3.5744000000000002]"
33,2.35,1.82,"[7.342500000000001, -2.3176]"
33,1.59,1.73,"[4.258100000000001, -1.5171000000000001]"
33,4.54,1.78,"[22.3916, -4.4916]"
33,0.46,0.83,"[1.0415999999999999, 0.9088999999999998]"
33,5.68,2.12,"[34.3824, -5.6655999999999995]"
33,4.18,1.94,"[19.412399999999998, -4.1764]"
33,0.16,0.02,"[0.0456, 3.7603999999999997]"
33,1.27,1.62,"[3.2329, -1.1256000000000002]"
33,0.44,1.07,"[1.2636, 0.4248999999999999]"
33,0.08,-1.46,"[-1.4536, 11.8916]"
33,4.68,2.06,"[23.962399999999995, -4.6764]"
33,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
33,3.28,1.94,"[12.698399999999998, -3.2763999999999998]"
33,0.06,-0.54,"[-0.5364, 6.3916]"
33,0.01,-2.29,"[-2.2899, 18.394099999999998]"
33,3.36,1.88,"[13.169599999999999, -3.3455999999999997]"
33,0.14,0.76,"[0.7796, 1.3976000000000002]"
33,1.05,1.62,"[2.7225, -0.9056000000000002]"
33,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
33,0.28,1.54,"[1.6184, -0.06840000000000007]"
33,3.2,1.85,"[12.090000000000002, -3.1775]"
33,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
33,4.12,1.9,"[18.874399999999998, -4.11]"
33,0.56,1.08,"[1.3936000000000002, 0.28639999999999977]"
33,0.42,1.31,"[1.4864, 0.05609999999999993]"
33,0.16,0.86,"[0.8855999999999999, 1.1396000000000004]"
33,0.24,-0.64,"[-0.5824, 6.7296000000000005]"
33,4.56,1.98,"[22.7736, -4.5596]"
33,3.36,1.87,"[13.159599999999998, -3.3430999999999997]"
33,4.16,1.96,"[19.265600000000003, -4.1584]"
33,3.22,1.97,"[12.338400000000002, -3.2191]"
33,4.55,1.89,"[22.592499999999998, -4.5379]"
33,0.15,0.81,"[0.8325, 1.2661]"
33,2.28,2.03,"[7.228399999999999, -2.2790999999999997]"
33,5.68,2.12,"[34.3824, -5.6655999999999995]"
33,3.22,1.9,"[12.268400000000002, -3.21]"
33,1.56,1.95,"[4.3836, -1.5575]"
33,4.18,1.86,"[19.332399999999996, -4.1604]"
33,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
33,0.51,0.94,"[1.2001, 0.6136000000000001]"
34,-0.53,-6.28,"[-5.9991, 69.08840000000002]"
34,9.54,2.24,"[93.25159999999998, -9.482399999999998]"
34,7.5,2.23,"[58.48, -7.4471]"
34,0.01,-4.64,"[-4.6399, 44.0796]"
34,-0.07,-5.42,"[-5.4151, 55.1264]"
34,-0.02,-3.6,"[-3.5996, 31.379999999999995]"
34,6.32,2.08,"[42.022400000000005, -6.3136]"
34,7.28,1.84,"[54.83840000000001, -7.2544]"
34,-0.22,-5.13,"[-5.0816, 51.0569]"
34,5.96,2.24,"[37.7616, -5.9024]"
34,5.32,2.08,"[30.382400000000004, -5.3136]"
34,-0.05,-3.27,"[-3.2675, 27.822899999999997]"
34,5.06,2.06,"[27.663599999999995, -5.0564]"
34,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
34,-0.12,-1.8,"[-1.7856, 14.559999999999999]"
34,5.58,2.09,"[33.2264, -5.5719]"
34,0.24,-2.62,"[-2.5624000000000002, 21.104400000000002]"
34,3.89,1.99,"[17.1221, -3.8899]"
34,-0.03,-3.42,"[-3.4191, 29.4064]"
34,2.86,1.86,"[10.039599999999998, -2.8404]"
34,0.04,-1.51,"[-1.5084, 12.2801]"
34,5.72,1.92,"[34.6384, -5.7136]"
34,0.11,-2.0,"[-1.9879, 15.89]"
34,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
34,1.94,1.71,"[5.473599999999999, -1.8558999999999999]"
34,0.3,-0.1,"[-0.010000000000000009, 4.11]"
34,0.19,-0.5,"[-0.4639, 6.06]"
34,0.04,0.17,"[0.1716, 3.3089000000000004]"
34,-0.08,-2.4,"[-2.3935999999999997, 19.44]"
34,0.12,0.62,"[0.6344, 1.7843999999999998]"
34,3.62,1.94,"[15.0444, -3.6164]"
34,0.14,-1.04,"[-1.0204, 9.1016]"
34,0.14,-1.23,"[-1.2104, 10.2929]"
34,0.19,-0.93,"[-0.8939, 8.394900000000002]"
34,4.9,1.69,"[25.700000000000006, -4.8039000000000005]"
34,0.24,-0.66,"[-0.6024, 6.8356]"
34,4.28,2.07,"[20.3884, -4.2751]"
34,2.29,1.8,"[7.0441, -2.25]"
34,4.94,1.82,"[26.223600000000005, -4.9076]"
34,4.42,1.92,"[21.456400000000002, -4.4136]"
34,0.12,-2.76,"[-2.7455999999999996, 22.537599999999998]"
34,2.6,1.8,"[8.56, -2.56]"
34,0.03,-3.35,"[-3.3491, 28.592499999999994]"
34,0.72,1.35,"[1.8684, -0.2975000000000001]"
34,-0.02,-2.88,"[-2.8796, 23.8344]"
34,4.08,1.99,"[18.6364, -4.0799]"
34,3.45,2.02,"[13.922500000000001, -3.4496]"
34,4.72,1.81,"[24.088399999999996, -4.6838999999999995]"
34,0.14,-1.96,"[-1.9404, 15.541599999999999]"
34,-0.03,-2.76,"[-2.7590999999999997, 22.6876]"
34,0.16,-1.32,"[-1.2944, 10.862400000000001]"
34,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
34,0.98,1.72,"[2.6803999999999997, -0.9016]"
34,2.53,1.86,"[8.2609, -2.5103999999999997]"
34,1.23,1.98,"[3.4928999999999997, -1.2296]"
34,1.64,1.76,"[4.449599999999999, -1.5823999999999998]"
34,0.12,-1.41,"[-1.3956, 11.508100000000002]"
34,-0.02,-2.34,"[-2.3396, 18.8556]"
34,4.62,1.81,"[23.1544, -4.5839]"
34,3.6,1.84,"[14.8, -3.5744000000000002]"
34,2.35,1.82,"[7.342500000000001, -2.3176]"
34,1.59,1.73,"[4.258100000000001, -1.5171000000000001]"
34,4.54,1.78,"[22.3916, -4.4916]"
34,5.68,2.12,"[34.3824, -5.6655999999999995]"
34,4.18,1.94,"[19.412399999999998, -4.1764]"
34,0.16,0.02,"[0.0456, 3.7603999999999997]"
34,1.27,1.62,"[3.2329, -1.1256000000000002]"
34,0.08,-1.46,"[-1.4536, 11.8916]"
34,4.68,2.06,"[23.962399999999995, -4.6764]"
34,0.13,-0.94,"[-0.9230999999999999, 8.513599999999999]"
34,3.28,1.94,"[12.698399999999998, -3.2763999999999998]"
34,0.06,-0.54,"[-0.5364, 6.3916]"
34,0.01,-2.29,"[-2.2899, 18.394099999999998]"
34,3.36,1.88,"[13.169599999999999, -3.3455999999999997]"
34,0.14,0.76,"[0.7796, 1.3976000000000002]"
34,1.05,1.62,"[2.7225, -0.9056000000000002]"
34,0.51,0.94,"[1.2001, 0.6136000000000001]"
34,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
34,0.28,1.54,"[1.6184, -0.06840000000000007]"
34,3.2,1.85,"[12.090000000000002, -3.1775]"
34,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
34,4.12,1.9,"[18.874399999999998, -4.11]"
34,0.56,1.08,"[1.3936000000000002, 0.28639999999999977]"
34,0.42,1.31,"[1.4864, 0.05609999999999993]"
34,0.16,0.86,"[0.8855999999999999, 1.1396000000000004]"
34,0.24,-0.64,"[-0.5824, 6.7296000000000005]"
34,4.56,1.98,"[22.7736, -4.5596]"
34,0.44,1.07,"[1.2636, 0.4248999999999999]"
34,3.36,1.87,"[13.159599999999998, -3.3430999999999997]"
34,4.16,1.96,"[19.265600000000003, -4.1584]"
34,3.22,1.97,"[12.338400000000002, -3.2191]"
34,4.55,1.89,"[22.592499999999998, -4.5379]"
34,0.15,0.81,"[0.8325, 1.2661]"
34,2.28,2.03,"[7.228399999999999, -2.2790999999999997]"
34,5.68,2.12,"[34.3824, -5.6655999999999995]"
34,3.22,1.9,"[12.268400000000002, -3.21]"
34,1.56,1.95,"[4.3836, -1.5575]"
34,4.18,1.86,"[19.332399999999996, -4.1604]"
34,3.11,1.92,"[11.592099999999999, -3.1035999999999997]"
34,0.01,-2.8,"[-2.7998999999999996, 23.029999999999998]"
35,-0.53,-6.28,"[-5.9991, 69.08840000000002]"
35,9.54,2.24,"[93.25159999999998, -9.482399999999998]"
35,7.5,2.23,"[58.48, -7.4471]"
35,0.01,-4.64,"[-4.6399, 44.0796]"
35,-0.07,-5.42,"[-5.4151, 55.1264]"
35,-0.02,-3.6,"[-3.5996, 31.379999999999995]"
35,6.32,2.08,"[42.022400000000005, -6.3136]"
35,7.28,1.84,"[54.83840000000001, -7.2544]"
35,-0.22,-5.13,"[-5.0816, 51.0569]"
35,5.96,2.24,"[37.7616, -5.9024]"
35,5.32,2.08,"[30.382400000000004, -5.3136]"
35,-0.05,-3.27,"[-3.2675, 27.822899999999997]"
35,5.06,2.06,"[27.663599999999995, -5.0564]"
35,0.11,-2.93,"[-2.9179000000000004, 24.194899999999997]"
35,-0.12,-1.8,"[-1.7856, 14.559999999999999]"
35,0.24,-2.62,"[-2.5624000000000002, 21.104400000000002]"
35,3.89,1.99,"[17.1221, -3.8899]"
35,-0.03,-3.42,"[-3.4191, 29.4064]"
35,2.86,1.86,"[10.039599999999998, -2.8404]"
35,0.04,-1.51,"[-1.5084, 12.2801]"
35,5.72,1.92,"[34.6384, -5.7136]"
35,0.11,-2.0,"[-1.9879, 15.89]"
35,-0.01,-2.26,"[-2.2598999999999996, 18.1576]"
35,1.94,1.71,"[5.473599999999999, -1.8558999999999999]"
35,0.19,-0.5,"[-0.4639, 6.06]"
35,0.04,0.17,"[0.1716, 3.3089000000000004]"
35,-0.08,-2.4,"[-2.3935999999999997, 19.44]"
35,0.12,0.62,"[0.6344, 1.7843999999999998]"
35,3.62,1.94,"[15.0444, -3.6164]"
35,0.14,-1.04,"[-1.0204, 9.1016]"
35,0.14,-1.23,"[-1.2104, 10.2929]"
35,0.19,-0.93,"[-0.8939, 8.394900000000002]"
35,4.9,1.69,"[25.700000000000006, -4.8039000000000005]"
35,0.24,-0.66,"[-0.6024, 6.8356]"
35,4.28,2.07,"[20.3884, -4.2751]"
